timestamp,user_id,user_location,user_culture_profile,search_query,clicked,purchased,authenticity_rating_given
2026-05-08 22:03:15,usr_9d28930a,E1,Nigerian,Maggi Cubes,1,1,5
2026-05-08 22:05:15,usr_804b9314,E1,Indian,Paneer,1,0,
2026-05-08 22:06:15,usr_8e8630d9,NE1,Indian,Turmeric Powder,1,1,5
2026-05-08 22:16:15,usr_71c20592,SW1A,Indian,Sriracha,0,0,
2026-05-08 22:24:15,usr_64429325,NE1,Indian,Turmeric Powder,0,0,
2026-05-08 22:30:15,usr_26fabff9,NE3,Nigerian,Cassava Flour,1,1,4
2026-05-08 22:33:15,usr_74e2e242,B1,East Asian,Sriracha,1,1,5
2026-05-08 22:45:15,usr_6e8452e6,SW1A,Nigerian,Palm Oil,1,1,5
2026-05-08 23:09:15,usr_760986ea,M14,Middle Eastern,Sumac,1,1,5
2026-05-08 23:16:15,usr_697df87a,SW1A,Middle Eastern,Pita Bread,1,0,
2026-05-08 23:17:15,usr_49dc86ca,NE3,East Asian,Soy Sauce,1,1,3
2026-05-08 23:33:15,usr_245ab958,M1,Indian,Turmeric Powder,1,0,
2026-05-08 23:58:15,usr_bfc2e0b9,NE3,Caribbean,Coconut Milk,1,0,
2026-05-09 00:12:15,usr_fba71672,NE2,Middle Eastern,Maggi Cubes,1,1,5
2026-05-09 00:18:15,usr_3659409b,B15,Indian,Paneer,1,1,3
2026-05-09 00:21:15,usr_848b1382,B1,East Asian,Matcha Powder,1,0,
2026-05-09 00:31:15,usr_f2fd214f,E1,Indian,Garam Masala,1,0,
2026-05-09 00:42:15,usr_252bee69,NE2,Middle Eastern,Tahini,1,1,3
2026-05-09 01:11:15,usr_b82b91e1,M1,East Asian,Matcha Powder,1,1,4
2026-05-09 01:27:15,usr_0cb928c4,NE1,Caribbean,Jerk Seasoning,1,1,4
2026-05-09 01:36:15,usr_8fd9749f,B15,Indian,Mango Chutney,1,1,5
2026-05-09 01:47:15,usr_7b0b0c7d,M14,Indian,Jerk Seasoning,1,0,
2026-05-09 01:50:15,usr_8ad3e4a3,SW1A,Nigerian,Palm Oil,0,0,
2026-05-09 02:58:15,usr_57c3c88b,B15,Indian,Turmeric Powder,1,1,4
2026-05-09 03:01:15,usr_77b46b24,NE2,Nigerian,Maggi Cubes,1,1,4
2026-05-09 03:07:15,usr_e4c04210,NE3,East Asian,Matcha Powder,1,0,
2026-05-09 03:21:15,usr_1aa8d353,NE1,Indian,Basmati Rice,1,1,4
2026-05-09 03:34:15,usr_6f8c145d,B15,Nigerian,Palm Oil,1,1,4
2026-05-09 03:47:15,usr_8c1da1cd,B1,East Asian,Soy Sauce,1,0,
2026-05-09 03:48:15,usr_7c3ee04c,E1,Nigerian,Jollof Rice Seasoning,1,1,4
2026-05-09 03:54:15,usr_29c85be8,NE3,Nigerian,Plantain,0,0,
2026-05-09 03:55:15,usr_dca2dc9e,NE3,Caribbean,Saltfish,1,1,5
2026-05-09 04:31:15,usr_e1989627,NE3,East Asian,Saltfish,0,0,
2026-05-09 04:47:15,usr_badaaeff,NE2,Middle Eastern,Pomegranate Molasses,1,0,
2026-05-09 05:09:15,usr_2e7a7de4,M1,East Asian,Mango Chutney,1,0,
2026-05-09 05:41:15,usr_024490a6,SW1A,Nigerian,Maggi Cubes,1,0,
2026-05-09 05:47:15,usr_a59d198d,B15,Indian,Turmeric Powder,0,0,
2026-05-09 06:05:15,usr_c5d25a55,E1,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-05-09 06:20:15,usr_6947463d,E1,Nigerian,Ackee,1,0,
2026-05-09 06:30:15,usr_91fbc775,B15,Middle Eastern,Tahini,1,1,5
2026-05-09 06:44:15,usr_3acc4a1d,B1,Middle Eastern,Tahini,1,0,
2026-05-09 06:47:15,usr_dfbe9aec,B15,East Asian,Mochi,1,0,
2026-05-09 06:54:15,usr_2d834c1f,M1,Nigerian,Jollof Rice Seasoning,1,1,5
2026-05-09 07:25:15,usr_c37631d8,SW1A,Middle Eastern,Zaatar,1,0,
2026-05-09 07:26:15,usr_a086ad57,E1,Middle Eastern,Tahini,1,1,5
2026-05-09 07:34:15,usr_14982457,E1,Nigerian,Cassava Flour,1,0,
2026-05-09 07:40:15,usr_7a1b8e68,B15,Middle Eastern,Sumac,1,1,3
2026-05-09 08:25:15,usr_793b1fb1,NE1,Indian,Basmati Rice,1,0,
2026-05-09 08:51:15,usr_cf3c1003,B15,East Asian,Mochi,1,0,
2026-05-09 09:01:15,usr_df41be35,M1,Nigerian,Maggi Cubes,1,0,
2026-05-09 09:17:15,usr_c52c6943,NE2,Middle Eastern,Pita Bread,1,1,4
2026-05-09 09:45:15,usr_48356eed,B15,East Asian,Soy Sauce,1,0,
2026-05-09 10:23:15,usr_c0a8f004,M14,Nigerian,Cassava Flour,1,1,4
2026-05-09 10:36:15,usr_8a804621,B15,Indian,Basmati Rice,1,1,2
2026-05-09 10:39:15,usr_15929bfa,M1,Nigerian,Palm Oil,1,1,5
2026-05-09 11:28:15,usr_e821b668,B15,East Asian,Nori Seaweed,1,1,5
2026-05-09 11:46:15,usr_f04648fa,NE3,East Asian,Nori Seaweed,0,0,
2026-05-09 12:00:15,usr_44bbc1ad,E1,East Asian,Nori Seaweed,1,0,
2026-05-09 12:06:15,usr_6773d394,M1,East Asian,Matcha Powder,1,0,
2026-05-09 12:31:15,usr_8cad2949,NE3,Indian,Mango Chutney,1,0,
2026-05-09 13:14:15,usr_3a303c14,NE1,Middle Eastern,Pomegranate Molasses,1,1,1
2026-05-09 13:20:15,usr_e4bc81ba,M1,Nigerian,Maggi Cubes,1,0,
2026-05-09 13:41:15,usr_9dc386c1,M14,Middle Eastern,Pita Bread,1,1,5
2026-05-09 13:56:15,usr_4d6bac3a,E1,Middle Eastern,Pita Bread,1,1,5
2026-05-09 14:02:15,usr_3403efd7,NE1,East Asian,Soy Sauce,1,0,
2026-05-09 14:34:15,usr_51fa4fec,B15,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-05-09 14:58:15,usr_2f24de80,B15,Indian,Basmati Rice,1,0,
2026-05-09 14:58:15,usr_e6ef881f,NE1,Indian,Basmati Rice,1,1,5
2026-05-09 15:02:15,usr_25f9d6b4,B15,Indian,Turmeric Powder,1,0,
2026-05-09 15:15:15,usr_d07d8ecb,SW1A,Nigerian,Plantain,0,0,
2026-05-09 15:24:15,usr_aaad5eb9,M14,East Asian,Sriracha,1,0,
2026-05-09 15:25:15,usr_c4628f70,NE3,Caribbean,Ackee,1,1,3
2026-05-09 15:26:15,usr_d9f53262,M1,Caribbean,Coconut Milk,1,1,5
2026-05-09 15:28:15,usr_94402847,B1,Caribbean,Jerk Seasoning,1,1,4
2026-05-09 15:42:15,usr_e88bf0cd,NE2,Caribbean,Coconut Milk,1,1,4
2026-05-09 16:08:15,usr_c2d208f5,NE2,Middle Eastern,Palm Oil,1,0,
2026-05-09 16:11:15,usr_4914021b,SW1A,Nigerian,Pomegranate Molasses,1,1,4
2026-05-09 16:32:15,usr_8ecfbb14,M1,East Asian,Matcha Powder,1,0,
2026-05-09 16:40:15,usr_311133b8,B1,Nigerian,Paneer,1,0,
2026-05-09 16:45:15,usr_302c5c6c,NE2,Indian,Turmeric Powder,1,0,
2026-05-09 17:23:15,usr_e1d17d48,B1,Indian,Basmati Rice,1,1,5
2026-05-09 17:25:15,usr_cdda2ede,NE3,Caribbean,Saltfish,1,1,5
2026-05-09 18:18:15,usr_6d6e3cfb,B15,East Asian,Sriracha,1,1,4
2026-05-09 18:47:15,usr_be15e844,M14,Middle Eastern,Tahini,1,0,
2026-05-09 18:54:15,usr_6a5304e1,NE3,East Asian,Matcha Powder,1,0,
2026-05-09 18:54:15,usr_088b683e,NE1,Caribbean,Scotch Bonnet Peppers,1,1,4
2026-05-09 19:02:15,usr_5dd6a175,M14,Indian,Garam Masala,1,1,3
2026-05-09 19:15:15,usr_8c9bd5eb,B15,East Asian,Soy Sauce,1,1,3
2026-05-09 19:40:15,usr_f838f88b,B15,Middle Eastern,Tahini,1,1,5
2026-05-09 19:52:15,usr_e700cf9e,NE2,Nigerian,Maggi Cubes,1,1,2
2026-05-09 20:27:15,usr_178f8522,M14,East Asian,Soy Sauce,1,0,
2026-05-09 20:43:15,usr_f8dd8072,E1,East Asian,Maggi Cubes,1,0,
2026-05-09 21:12:15,usr_1e86290b,NE3,Nigerian,Cassava Flour,1,1,5
2026-05-09 21:14:15,usr_c46223c9,SW1A,Caribbean,Jerk Seasoning,1,1,4
2026-05-09 21:15:15,usr_b631382e,SW1A,Indian,Paneer,1,1,3
2026-05-09 21:29:15,usr_2c2730f8,NE1,East Asian,Mochi,1,0,
2026-05-09 21:31:15,usr_5fba5df6,NE1,Indian,Pomegranate Molasses,1,0,
2026-05-09 21:45:15,usr_294e2b70,B15,Indian,Mango Chutney,0,0,
2026-05-09 21:49:15,usr_34a936d8,E1,Nigerian,Plantain,1,1,4
2026-05-09 21:50:15,usr_240b835d,B15,Caribbean,Jerk Seasoning,1,0,
2026-05-09 22:06:15,usr_e047ce50,E1,Indian,Turmeric Powder,0,0,
2026-05-09 22:47:15,usr_f2dffa4a,NE1,Indian,Mango Chutney,1,1,5
2026-05-09 23:03:15,usr_2460934b,NE1,East Asian,Nori Seaweed,1,1,4
2026-05-09 23:12:15,usr_ee2f6da8,NE3,Indian,Mango Chutney,1,1,4
2026-05-09 23:27:15,usr_97ec426c,NE2,Nigerian,Cassava Flour,1,0,
2026-05-09 23:54:15,usr_8bc1969c,NE2,Middle Eastern,Tahini,1,0,
2026-05-09 23:57:15,usr_f47183f1,NE1,Indian,Paneer,1,0,
2026-05-09 23:57:15,usr_11f5483d,NE3,Indian,Mango Chutney,1,1,5
2026-05-10 00:21:15,usr_1abbd935,M1,Middle Eastern,Sriracha,1,0,
2026-05-10 00:49:15,usr_707d0ea2,E1,Middle Eastern,Sumac,1,1,3
2026-05-10 00:55:15,usr_0a0eb315,E1,Caribbean,Maggi Cubes,1,0,
2026-05-10 01:14:15,usr_a38b5dce,E1,Caribbean,Jerk Seasoning,1,1,3
2026-05-10 02:18:15,usr_a8d81c13,E1,Nigerian,Cassava Flour,1,1,4
2026-05-10 02:35:15,usr_3cb283ab,NE1,Caribbean,Coconut Milk,1,1,5
2026-05-10 02:37:15,usr_098ac4f8,SW1A,East Asian,Palm Oil,1,1,5
2026-05-10 02:49:15,usr_56fb968f,M1,Nigerian,Jerk Seasoning,1,0,
2026-05-10 02:57:15,usr_20d03e56,M14,Caribbean,Scotch Bonnet Peppers,1,0,
2026-05-10 02:57:15,usr_8a29bc44,E1,Middle Eastern,Pomegranate Molasses,1,1,4
2026-05-10 03:08:15,usr_a60249ca,NE1,Nigerian,Cassava Flour,1,1,5
2026-05-10 03:16:15,usr_611c9bca,E1,Nigerian,Jollof Rice Seasoning,1,0,
2026-05-10 03:42:15,usr_8d869766,M14,Indian,Turmeric Powder,1,1,5
2026-05-10 03:44:15,usr_1172112b,B1,Nigerian,Plantain,1,0,
2026-05-10 03:52:15,usr_35be6182,NE2,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-05-10 03:57:15,usr_9c879791,E1,Middle Eastern,Zaatar,1,1,1
2026-05-10 04:08:15,usr_8af68f8b,SW1A,Middle Eastern,Mochi,1,0,
2026-05-10 04:42:15,usr_42da94c1,SW1A,Indian,Mango Chutney,1,0,
2026-05-10 05:09:15,usr_07a7e0c7,M1,Middle Eastern,Zaatar,1,1,3
2026-05-10 05:41:15,usr_8b39041a,M1,Caribbean,Tahini,0,0,
2026-05-10 05:52:15,usr_e76f3fb9,M1,Indian,Paneer,1,1,5
2026-05-10 06:15:15,usr_24074ee5,B15,Middle Eastern,Basmati Rice,0,0,
2026-05-10 06:29:15,usr_d3985f37,SW1A,Indian,Turmeric Powder,1,1,4
2026-05-10 06:33:15,usr_b4d49a6f,M1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-05-10 06:34:15,usr_a99b9297,B15,Middle Eastern,Tahini,1,1,3
2026-05-10 07:05:15,usr_14521b57,NE1,Indian,Paneer,1,1,1
2026-05-10 07:06:15,usr_b9a50dc6,M14,Nigerian,Jollof Rice Seasoning,1,0,
2026-05-10 07:19:15,usr_f621dbb2,NE2,East Asian,Mochi,1,0,
2026-05-10 08:18:15,usr_7c9292dc,NE2,East Asian,Nori Seaweed,1,1,3
2026-05-10 08:22:15,usr_65c8bbd3,B1,Caribbean,Scotch Bonnet Peppers,1,1,3
2026-05-10 08:57:15,usr_77afa015,NE3,Caribbean,Scotch Bonnet Peppers,1,1,3
2026-05-10 09:15:15,usr_44286917,SW1A,Caribbean,Ackee,0,0,
2026-05-10 09:18:15,usr_383a8abe,NE1,Nigerian,Jollof Rice Seasoning,0,0,
2026-05-10 09:22:15,usr_2d475ad4,B1,Middle Eastern,Tahini,1,1,1
2026-05-10 09:25:15,usr_8845899c,E1,Indian,Paneer,1,1,5
2026-05-10 09:42:15,usr_9bb4a81f,SW1A,Middle Eastern,Pita Bread,1,0,
2026-05-10 10:05:15,usr_68c73f07,NE3,Middle Eastern,Zaatar,1,1,2
2026-05-10 10:10:15,usr_351c069a,M1,Middle Eastern,Pomegranate Molasses,1,1,5
2026-05-10 10:18:15,usr_fc709825,NE2,Nigerian,Plantain,1,1,5
2026-05-10 10:30:15,usr_805b087b,B1,Caribbean,Ackee,1,0,
2026-05-10 10:31:15,usr_402cb01a,B15,Nigerian,Cassava Flour,1,1,1
2026-05-10 11:19:15,usr_8c083bcb,SW1A,East Asian,Nori Seaweed,1,0,
2026-05-10 11:21:15,usr_3000ecc1,SW1A,Caribbean,Saltfish,1,1,5
2026-05-10 11:24:15,usr_46405095,E1,Nigerian,Plantain,1,1,1
2026-05-10 11:43:15,usr_bc0df649,E1,Caribbean,Scotch Bonnet Peppers,1,1,3
2026-05-10 12:17:15,usr_2508de12,M1,Middle Eastern,Matcha Powder,1,0,
2026-05-10 12:21:15,usr_9cab31d4,NE3,Indian,Basmati Rice,1,1,5
2026-05-10 12:22:15,usr_f3b8bc2b,B15,Caribbean,Jerk Seasoning,1,0,
2026-05-10 12:48:15,usr_313bedba,B1,Middle Eastern,Tahini,1,1,3
2026-05-10 12:50:15,usr_7321bb37,SW1A,Caribbean,Ackee,1,1,4
2026-05-10 12:50:15,usr_abe722d8,B1,East Asian,Nori Seaweed,1,1,4
2026-05-10 13:11:15,usr_b99285be,E1,East Asian,Soy Sauce,1,1,4
2026-05-10 13:39:15,usr_4f5a549c,E1,Middle Eastern,Pomegranate Molasses,1,0,
2026-05-10 14:09:15,usr_80207e6b,B1,Middle Eastern,Pomegranate Molasses,1,0,
2026-05-10 14:13:15,usr_dd16a835,B1,Caribbean,Ackee,1,0,
2026-05-10 14:16:15,usr_01585054,M1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-05-10 14:45:15,usr_c927f5ba,NE3,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-05-10 14:49:15,usr_eb86a072,M1,Indian,Garam Masala,1,0,
2026-05-10 15:04:15,usr_b2579bae,SW1A,Nigerian,Zaatar,1,1,4
2026-05-10 15:10:15,usr_5cf3a93d,B1,Caribbean,Plantain,1,1,4
2026-05-10 15:11:15,usr_16ae4cf4,B15,Indian,Mango Chutney,1,0,
2026-05-10 15:18:15,usr_7106c4be,NE1,Caribbean,Scotch Bonnet Peppers,1,1,3
2026-05-10 15:44:15,usr_cb1baf78,SW1A,Middle Eastern,Tahini,1,1,5
2026-05-10 15:48:15,usr_a9b14a7f,NE1,Indian,Paneer,0,0,
2026-05-10 15:50:15,usr_8b9a18c9,M1,Caribbean,Ackee,1,1,3
2026-05-10 16:23:15,usr_caf3542e,E1,East Asian,Sriracha,1,1,4
2026-05-10 16:29:15,usr_d0de4394,B1,Nigerian,Soy Sauce,1,0,
2026-05-10 16:39:15,usr_0187714b,SW1A,Indian,Garam Masala,1,1,4
2026-05-10 16:46:15,usr_365411a6,NE3,East Asian,Nori Seaweed,1,0,
2026-05-10 17:07:15,usr_ed699eb4,NE2,Caribbean,Coconut Milk,1,1,4
2026-05-10 17:17:15,usr_f5f2917a,NE3,Middle Eastern,Sumac,1,0,
2026-05-10 17:20:15,usr_afd8f4b9,M1,East Asian,Soy Sauce,1,1,2
2026-05-10 17:31:15,usr_d9c082a0,B15,Middle Eastern,Pita Bread,1,1,5
2026-05-10 17:32:15,usr_e3b42a73,B15,Middle Eastern,Tahini,1,1,5
2026-05-10 17:53:15,usr_dc416030,SW1A,Indian,Garam Masala,0,0,
2026-05-10 17:57:15,usr_aef4cfbb,NE3,East Asian,Turmeric Powder,1,0,
2026-05-10 18:07:15,usr_1b21024b,M14,East Asian,Sriracha,1,0,
2026-05-10 18:17:15,usr_5179676e,B1,East Asian,Nori Seaweed,1,1,4
2026-05-10 18:20:15,usr_ed92f468,M1,Caribbean,Coconut Milk,1,0,
2026-05-10 18:28:15,usr_0edc51ad,M1,Nigerian,Maggi Cubes,0,0,
2026-05-10 18:37:15,usr_74df9111,B1,Nigerian,Cassava Flour,1,0,
2026-05-10 18:49:15,usr_3afa1766,B15,Middle Eastern,Pita Bread,1,1,5
2026-05-10 19:14:15,usr_cf6b922a,E1,Indian,Basmati Rice,1,0,
2026-05-10 19:16:15,usr_077f22bc,B15,Caribbean,Ackee,1,1,5
2026-05-10 20:17:15,usr_79ae0f16,M1,East Asian,Nori Seaweed,1,0,
2026-05-10 20:18:15,usr_5cd1d802,M14,Nigerian,Maggi Cubes,1,1,5
2026-05-10 20:22:15,usr_87b44457,NE2,Nigerian,Plantain,1,1,4
2026-05-10 20:39:15,usr_eb0ae02e,NE3,Middle Eastern,Tahini,0,0,
2026-05-10 20:54:15,usr_7c86665c,B15,Indian,Basmati Rice,1,1,4
2026-05-10 21:01:15,usr_e76b9419,SW1A,Middle Eastern,Zaatar,1,1,3
2026-05-10 21:05:15,usr_81a4861a,M1,Middle Eastern,Pomegranate Molasses,1,1,5
2026-05-10 21:07:15,usr_3adc5a40,B1,Caribbean,Saltfish,1,1,5
2026-05-10 21:16:15,usr_2d8fa1d1,SW1A,Middle Eastern,Cassava Flour,1,0,
2026-05-10 21:19:15,usr_327901b2,M14,Middle Eastern,Pita Bread,1,1,5
2026-05-10 21:27:15,usr_4ef115c5,M14,East Asian,Soy Sauce,1,1,3
2026-05-10 21:30:15,usr_7f01283b,SW1A,East Asian,Soy Sauce,1,0,
2026-05-10 21:36:15,usr_7ef2e1bc,SW1A,Middle Eastern,Tahini,1,0,
2026-05-10 21:58:15,usr_3795361f,M1,Indian,Mango Chutney,1,0,
2026-05-10 22:01:15,usr_1462fd43,NE1,Caribbean,Ackee,0,0,
2026-05-10 22:07:15,usr_fae81061,B1,East Asian,Pomegranate Molasses,1,0,
2026-05-10 22:30:15,usr_75daf4b0,M14,Nigerian,Plantain,1,1,1
2026-05-10 22:30:15,usr_85512d71,M14,Middle Eastern,Zaatar,1,1,4
2026-05-10 22:53:15,usr_dc628909,B15,Indian,Turmeric Powder,1,0,
2026-05-10 22:57:15,usr_f342fce0,SW1A,Nigerian,Plantain,1,0,
2026-05-10 23:09:15,usr_1d14d358,NE3,Middle Eastern,Pomegranate Molasses,1,0,
2026-05-10 23:12:15,usr_900b63c5,M14,Nigerian,Maggi Cubes,1,1,5
2026-05-10 23:41:15,usr_347e4072,M1,Indian,Paneer,1,1,5
2026-05-11 00:01:15,usr_7100bdf9,M14,Middle Eastern,Sumac,1,1,4
2026-05-11 00:02:15,usr_02e2530a,M1,Caribbean,Ackee,1,0,
2026-05-11 00:29:15,usr_d50bc120,B1,East Asian,Mochi,1,1,3
2026-05-11 00:31:15,usr_15b0abc1,M14,East Asian,Sriracha,1,1,5
2026-05-11 00:36:15,usr_f6fb8904,NE1,Indian,Turmeric Powder,1,0,
2026-05-11 00:51:15,usr_fae987a7,M14,Nigerian,Ackee,1,0,
2026-05-11 01:55:15,usr_a18d044f,SW1A,East Asian,Nori Seaweed,1,1,5
2026-05-11 02:26:15,usr_aa763330,M1,Nigerian,Jollof Rice Seasoning,1,1,5
2026-05-11 02:29:15,usr_a676b7c2,M1,Middle Eastern,Pomegranate Molasses,1,0,
2026-05-11 02:42:15,usr_fa740081,M14,Nigerian,Jollof Rice Seasoning,1,0,
2026-05-11 03:17:15,usr_7203b8bb,NE3,East Asian,Matcha Powder,1,1,4
2026-05-11 03:42:15,usr_c9306f46,NE1,Nigerian,Cassava Flour,1,0,
2026-05-11 04:02:15,usr_a87987b3,NE1,Nigerian,Palm Oil,1,1,5
2026-05-11 04:07:15,usr_bac6c1bf,M1,East Asian,Mochi,1,0,
2026-05-11 04:45:15,usr_e34b96f6,NE3,Nigerian,Sumac,1,1,5
2026-05-11 04:46:15,usr_4bcacebb,SW1A,Nigerian,Plantain,1,1,3
2026-05-11 04:51:15,usr_fbe60117,M1,Nigerian,Cassava Flour,1,1,3
2026-05-11 05:08:15,usr_28af5bf7,NE3,Nigerian,Plantain,1,1,5
2026-05-11 05:26:15,usr_c80c830b,B15,East Asian,Mochi,1,1,4
2026-05-11 05:27:15,usr_c6d33f6a,E1,Middle Eastern,Pomegranate Molasses,0,0,
2026-05-11 05:45:15,usr_1c89a25d,SW1A,Nigerian,Plantain,0,0,
2026-05-11 05:45:15,usr_fcce95d7,M1,Nigerian,Maggi Cubes,1,1,4
2026-05-11 05:49:15,usr_11c83bca,B15,Indian,Garam Masala,1,1,3
2026-05-11 05:53:15,usr_669c7d55,NE3,Caribbean,Turmeric Powder,1,0,
2026-05-11 06:05:15,usr_04c2994b,E1,Indian,Basmati Rice,1,0,
2026-05-11 06:11:15,usr_a9272aea,M1,East Asian,Paneer,1,0,
2026-05-11 06:31:15,usr_ec7df568,B1,Nigerian,Tahini,1,0,
2026-05-11 06:47:15,usr_06c2710a,SW1A,Indian,Basmati Rice,0,0,
2026-05-11 06:50:15,usr_d8b25a13,M14,Nigerian,Maggi Cubes,0,0,
2026-05-11 07:36:15,usr_f2815d8d,M14,Indian,Garam Masala,1,1,4
2026-05-11 08:04:15,usr_7ddd7a51,NE3,Indian,Garam Masala,1,1,5
2026-05-11 08:34:15,usr_f43ce62d,E1,Caribbean,Coconut Milk,1,1,2
2026-05-11 08:54:15,usr_0d9718a9,B15,Nigerian,Maggi Cubes,1,0,
2026-05-11 09:07:15,usr_e6563893,NE3,Indian,Turmeric Powder,1,1,5
2026-05-11 09:10:15,usr_96bd5190,M1,Middle Eastern,Pomegranate Molasses,1,1,4
2026-05-11 09:14:15,usr_ac783856,NE2,Nigerian,Maggi Cubes,1,0,
2026-05-11 09:24:15,usr_285c6009,NE3,Caribbean,Saltfish,1,0,
2026-05-11 09:30:15,usr_cc597a15,B1,East Asian,Garam Masala,1,0,
2026-05-11 10:19:15,usr_de234152,B1,Nigerian,Cassava Flour,1,1,5
2026-05-11 11:05:15,usr_04345c5a,NE1,East Asian,Sriracha,1,1,5
2026-05-11 11:30:15,usr_0ee58dde,M14,Indian,Paneer,1,1,4
2026-05-11 12:15:15,usr_574ff6b0,SW1A,Indian,Garam Masala,1,0,
2026-05-11 12:17:15,usr_3ec32bf3,M14,East Asian,Coconut Milk,1,0,
2026-05-11 12:32:15,usr_0f10e288,SW1A,East Asian,Saltfish,1,0,
2026-05-11 13:24:15,usr_2a6488e0,NE3,Indian,Mango Chutney,1,1,4
2026-05-11 13:30:15,usr_38cd4c0d,M14,Nigerian,Jollof Rice Seasoning,1,1,3
2026-05-11 13:32:15,usr_3dc1f02c,E1,Caribbean,Coconut Milk,1,1,3
2026-05-11 13:37:15,usr_2620744f,NE2,Indian,Basmati Rice,1,1,4
2026-05-11 13:48:15,usr_65634b18,NE2,Middle Eastern,Pomegranate Molasses,1,0,
2026-05-11 13:54:15,usr_68b7b91d,NE2,Caribbean,Saltfish,1,0,
2026-05-11 14:05:15,usr_56986467,NE2,Indian,Mango Chutney,1,0,
2026-05-11 14:27:15,usr_1c8de3a9,SW1A,Middle Eastern,Pita Bread,1,1,5
2026-05-11 15:12:15,usr_8f6dd9e9,M1,Middle Eastern,Tahini,1,0,
2026-05-11 15:17:15,usr_ee8c2e43,SW1A,Caribbean,Cassava Flour,0,0,
2026-05-11 15:17:15,usr_5c9337a1,NE1,Nigerian,Zaatar,1,1,4
2026-05-11 15:30:15,usr_6a94067c,SW1A,Nigerian,Jollof Rice Seasoning,1,0,
2026-05-11 15:45:15,usr_b8acb3ee,NE3,Indian,Soy Sauce,1,0,
2026-05-11 15:46:15,usr_f1411fb8,M14,Middle Eastern,Zaatar,1,1,4
2026-05-11 16:26:15,usr_cfd05b03,E1,East Asian,Mochi,1,1,5
2026-05-11 16:41:15,usr_e37607d6,NE2,Caribbean,Ackee,1,1,3
2026-05-11 16:41:15,usr_0cc091eb,NE1,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-05-11 16:51:15,usr_80b40620,NE2,Indian,Turmeric Powder,1,0,
2026-05-11 16:54:15,usr_270d7cda,M1,Nigerian,Maggi Cubes,1,0,
2026-05-11 17:02:15,usr_b417a75f,NE1,Indian,Garam Masala,1,1,5
2026-05-11 17:15:15,usr_5703ee6b,NE3,Middle Eastern,Zaatar,1,0,
2026-05-11 17:24:15,usr_cc3eef4a,B1,Caribbean,Saltfish,1,1,5
2026-05-11 17:34:15,usr_1cb15705,NE2,Nigerian,Matcha Powder,0,0,
2026-05-11 17:35:15,usr_e8277dd9,NE1,Nigerian,Maggi Cubes,1,1,4
2026-05-11 17:49:15,usr_8c97f2c6,M14,East Asian,Matcha Powder,1,0,
2026-05-11 17:49:15,usr_ee73227a,E1,Caribbean,Basmati Rice,1,1,5
2026-05-11 18:07:15,usr_6112348d,NE2,Indian,Basmati Rice,1,1,4
2026-05-11 18:14:15,usr_163b5006,M14,Nigerian,Maggi Cubes,1,1,1
2026-05-11 18:27:15,usr_e67480bf,NE2,Caribbean,Mango Chutney,1,1,5
2026-05-11 18:29:15,usr_5c4622bc,NE2,East Asian,Matcha Powder,1,1,5
2026-05-11 18:29:15,usr_c0fb0b17,M1,Middle Eastern,Tahini,1,0,
2026-05-11 18:35:15,usr_3c379780,NE2,Nigerian,Cassava Flour,1,1,3
2026-05-11 18:40:15,usr_3c9986f5,B1,Caribbean,Saltfish,1,0,
2026-05-11 18:41:15,usr_1b120fa5,E1,Caribbean,Jerk Seasoning,1,1,2
2026-05-11 18:48:15,usr_e40de9c8,NE2,Middle Eastern,Pita Bread,1,1,4
2026-05-11 18:58:15,usr_7ae3ecd6,B1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-05-11 19:02:15,usr_15e491b9,NE2,Indian,Mango Chutney,1,0,
2026-05-11 19:31:15,usr_712b5b01,NE1,Caribbean,Jerk Seasoning,1,1,4
2026-05-11 19:33:15,usr_05081760,B15,Middle Eastern,Pomegranate Molasses,0,0,
2026-05-11 19:44:15,usr_eacd9087,E1,East Asian,Plantain,1,0,
2026-05-11 20:19:15,usr_e1e8a49c,M14,Caribbean,Coconut Milk,1,1,4
2026-05-11 20:20:15,usr_bf4d5d32,B1,Nigerian,Cassava Flour,1,1,4
2026-05-11 20:31:15,usr_0a22a018,B15,East Asian,Soy Sauce,1,0,
2026-05-11 20:35:15,usr_59a47119,NE1,Caribbean,Scotch Bonnet Peppers,1,1,3
2026-05-11 21:03:15,usr_e3e349d8,NE2,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-05-11 21:04:15,usr_561a9a03,B15,Nigerian,Palm Oil,1,0,
2026-05-11 21:14:15,usr_3dca237a,SW1A,Caribbean,Pita Bread,1,1,5
2026-05-11 21:34:15,usr_a3cdae6b,B15,Nigerian,Jollof Rice Seasoning,1,1,3
2026-05-11 21:44:15,usr_1ca987ca,SW1A,East Asian,Mochi,1,0,
2026-05-11 21:47:15,usr_c8bb00ba,M1,Caribbean,Mochi,1,0,
